model|shuffle|time|usedCC|genCC|lmax|algorithm|solver|difficulty|result
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|7.128745079040527|19|76|2|pqx|Sat4j|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|505.5084934234619|64|64|2|qx|Sat4j|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|338.475882768631|19|76|2|pqx|Sat4j|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|1003.5773687362671|64|64|2|qx|Sat4j|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|672.3358683586121|22|76|2|pqx|Sat4j|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|10.45556640625|64|64|1|qx|Sat4j|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|10.588547468185425|1|63|1|pqx|Sat4j|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|508.6479070186615|64|64|1|qx|Sat4j|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|507.4318175315857|1|63|1|pqx|Sat4j|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|1007.512598991394|64|64|1|qx|Sat4j|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|996.4050731658936|1|63|1|pqx|Sat4j|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|10.50130558013916|64|64|0|qx|Sat4j|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|507.4397716522217|64|64|0|qx|Sat4j|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|1009.3322374820709|64|64|0|qx|Sat4j|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.12349677085876465|64|64|4|qx|Glucose3|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.1594536304473877|8|125|4|pqx|Glucose3|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.46445345878601074|64|64|4|qx|Glucose3|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.4249248504638672|30|125|4|pqx|Glucose3|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.796363115310669|64|64|4|qx|Glucose3|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.7029232978820801|30|125|4|pqx|Glucose3|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.11948347091674805|64|64|3|qx|Glucose3|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.15523505210876465|9|90|3|pqx|Glucose3|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.4600083827972412|64|64|3|qx|Glucose3|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.4482302665710449|23|90|3|pqx|Glucose3|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.7954375743865967|64|64|3|qx|Glucose3|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.71866774559021|24|90|3|pqx|Glucose3|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.11505770683288574|64|64|2|qx|Glucose3|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.18394875526428223|9|76|2|pqx|Glucose3|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.45772480964660645|64|64|2|qx|Glucose3|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.46906399726867676|16|76|2|pqx|Glucose3|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.7997500896453857|64|64|2|qx|Glucose3|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.762129545211792|20|76|2|pqx|Glucose3|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.10650515556335449|64|64|1|qx|Glucose3|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.2241213321685791|1|63|1|pqx|Glucose3|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.45456838607788086|64|64|1|qx|Glucose3|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.6526429653167725|1|63|1|pqx|Glucose3|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.7934591770172119|64|64|1|qx|Glucose3|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|1.0795865058898926|1|63|1|pqx|Glucose3|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.10225486755371094|64|64|0|qx|Glucose3|0|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.45485711097717285|64|64|0|qx|Glucose3|50|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-1.prod|0.7899510860443115|64|64|0|qx|Glucose3|100|[(1856, [1005]), (1854, [1008]), (1853, [1007]), (1851, [1003]), (1850, [1001]), (1849, [1004]), (1841, [1014]), (1826, [1009]), (1823, [1002]), (1820, [1010]), (1816, [1015]), (1809, [1006]), (1807, [1012]), (1804, [1013]), (1799, [1011]), (1797, [1016])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|11.559614896774292|70|70|4|qx|Sat4j|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|6.567306041717529|25|141|4|pqx|Sat4j|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|557.8260853290558|70|70|4|qx|Sat4j|50|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|310.0958414077759|28|141|4|pqx|Sat4j|50|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|1102.9606823921204|70|70|4|qx|Sat4j|100|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|616.6211841106415|29|141|4|pqx|Sat4j|100|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|11.502150774002075|70|70|3|qx|Sat4j|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|6.7834320068359375|21|108|3|pqx|Sat4j|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|555.1625261306763|70|70|3|qx|Sat4j|50|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|327.8323721885681|28|108|3|pqx|Sat4j|50|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|1105.4853637218475|70|70|3|qx|Sat4j|100|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|641.3339610099792|28|108|3|pqx|Sat4j|100|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|11.432861328125|70|70|2|qx|Sat4j|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|7.500962257385254|22|79|2|pqx|Sat4j|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|558.7728066444397|70|70|2|qx|Sat4j|50|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|357.7078535556793|20|79|2|pqx|Sat4j|50|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|1099.813234090805|70|70|2|qx|Sat4j|100|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|710.430673122406|20|79|2|pqx|Sat4j|100|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|11.436541318893433|70|70|1|qx|Sat4j|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|11.574839115142822|1|69|1|pqx|Sat4j|0|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
./cnf/bench/model_16.cnf|./cnf/bench/prod-16-2.prod|557.833826303482|70|70|1|qx|Sat4j|50|[(1858, [1011]), (1856, [1006]), (1849, [1015]), (1846, [1009]), (1838, [1012]), (1834, [1014]), (1831, [1007]), (1830, [1008]), (1828, [1005]), (1824, [1004]), (1818, [1003]), (1813, [1010]), (1806, [1001]), (1805, [1002]), (1799, [1016]), (1797, [1013])]
